Date,StateName,DistrictName,Evapo Level (mm),Evapo Volume (Tmcft),Aggregate Evapo Level (mm),Aggregate Evapo Volume (Tmcft)
23-01-2020,MAHARASHTRA,GONDIYA,1.122439453,0.209044832,0.341251812,0.063555257
23-01-2020,MAHARASHTRA,MUMBAI,0.02429909,0.000124085,0.000394071,2.01E-06
23-01-2020,MAHARASHTRA,NASHIK,0.388611442,0.20614464,0.183807905,0.097503599
23-01-2020,MAHARASHTRA,GARHCHIROLI,1.092367361,0.538763021,0.234934863,0.115871474
23-01-2020,MAHARASHTRA,RATNAGIRI,1.029600168,0.292732227,0.486863669,0.138423332
23-01-2020,MAHARASHTRA,OSMANABAD,0.358905428,0.093123039,0.164419558,0.042660956
23-01-2020,MAHARASHTRA,BID,0.301183315,0.113822974,0.145139542,0.054851028
23-01-2020,MAHARASHTRA,LATUR,0.288791662,0.066828942,0.140781418,0.032578064
23-01-2020,MAHARASHTRA,YAVATMAL,0.641753195,0.296191277,0.279904072,0.129185402
23-01-2020,MAHARASHTRA,BHANDARA,0.887575047,0.11658289,0.3516453,0.046188574
23-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.365295794,0.005653912,0.036890599,0.000570979
23-01-2020,MAHARASHTRA,NANDURBAR,0.439761747,0.088275787,0.17266003,0.034658995
23-01-2020,MAHARASHTRA,NAGPUR,0.950746606,0.321130729,0.321469674,0.108581814
23-01-2020,MAHARASHTRA,CHANDRAPUR,0.875981451,0.337725653,0.352128299,0.13575945
23-01-2020,MAHARASHTRA,JALGAON,0.326149595,0.130724802,0.123013684,0.04930541
23-01-2020,MAHARASHTRA,HINGOLI,0.422940289,0.067742744,0.168813451,0.027039009
23-01-2020,MAHARASHTRA,AKOLA,0.406460205,0.074855489,0.20521102,0.037792559
23-01-2020,MAHARASHTRA,AURANGABAD,0.379130127,0.130839664,0.166507712,0.057462627
23-01-2020,MAHARASHTRA,DHULE,0.359612754,0.087951227,0.127650576,0.031219762
23-01-2020,MAHARASHTRA,KOLHAPUR,0.658340331,0.174375177,0.146148565,0.038710498
23-01-2020,MAHARASHTRA,RAIGARH,0.756762628,0.185541702,0.155005748,0.038004031
23-01-2020,MAHARASHTRA,AMRAVATI,0.45258376,0.188039895,0.202477445,0.084125505
23-01-2020,MAHARASHTRA,NANDED,0.607316401,0.22006381,0.236835266,0.085818316
23-01-2020,MAHARASHTRA,SOLAPUR,0.396819343,0.203138478,0.210183073,0.107596241
23-01-2020,MAHARASHTRA,AHMADNAGAR,0.338260061,0.197225732,0.170540445,0.099435222
23-01-2020,MAHARASHTRA,THANE,0.68419598,0.222490378,0.181198395,0.058923029
23-01-2020,MAHARASHTRA,SANGLI,0.385997758,0.113821935,0.181159378,0.053419769
23-01-2020,MAHARASHTRA,WARDHA,0.757757314,0.162833074,0.301487087,0.064786005
23-01-2020,MAHARASHTRA,BULDANA,0.364802501,0.121223662,0.179898079,0.059780028
23-01-2020,MAHARASHTRA,SINDHUDURG,1.21428693,0.212986244,0.507346267,0.088988668
22-01-2020,MAHARASHTRA,WASHIM,0.374270379,0.066311477,0.220358914,0.039042163
22-01-2020,MAHARASHTRA,SATARA,0.494537744,0.178545361,0.15494776,0.055941542
22-01-2020,MAHARASHTRA,PUNE,0.501125929,0.268743707,0.185039318,0.099232846
22-01-2020,MAHARASHTRA,PARBHANI,0.289390032,0.062690663,0.123042156,0.026654665
22-01-2020,MAHARASHTRA,JALNA,0.340926731,0.090419361,0.146381656,0.038822816
22-01-2020,MAHARASHTRA,GONDIYA,1.055536189,0.196584666,0.317606386,0.059151497
22-01-2020,MAHARASHTRA,MUMBAI,0.024199464,0.000123576,0.000398847,2.04E-06
22-01-2020,MAHARASHTRA,NASHIK,0.416604393,0.220993911,0.198074362,0.105071451
22-01-2020,MAHARASHTRA,GARHCHIROLI,1.143705868,0.564083522,0.244840125,0.120756817
22-01-2020,MAHARASHTRA,RATNAGIRI,1.078446453,0.306620028,0.513866158,0.146100583
22-01-2020,MAHARASHTRA,OSMANABAD,0.366715757,0.095149538,0.168434056,0.043702574
22-01-2020,MAHARASHTRA,BID,0.314608913,0.118896766,0.151409691,0.057220638
22-01-2020,MAHARASHTRA,LATUR,0.300988781,0.069651463,0.14757505,0.03415017
22-01-2020,MAHARASHTRA,YAVATMAL,0.630570684,0.291030162,0.2745025,0.12669239
22-01-2020,MAHARASHTRA,BHANDARA,0.860853545,0.113073024,0.341334973,0.044834313
22-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.369572119,0.005720099,0.037369303,0.000578388
22-01-2020,MAHARASHTRA,NANDURBAR,0.516116226,0.103602841,0.202623765,0.04067378
22-01-2020,MAHARASHTRA,NAGPUR,0.935524432,0.315989182,0.319355299,0.107867648
22-01-2020,MAHARASHTRA,CHANDRAPUR,0.953731456,0.367701369,0.373188287,0.143878912
22-01-2020,MAHARASHTRA,JALGAON,0.364171228,0.145964344,0.137661797,0.055176555
22-01-2020,MAHARASHTRA,HINGOLI,0.431728684,0.069150389,0.172694887,0.027660702
22-01-2020,MAHARASHTRA,AKOLA,0.407386949,0.075026162,0.205022355,0.037757813
22-01-2020,MAHARASHTRA,AURANGABAD,0.405452475,0.139923635,0.177683198,0.061319342
22-01-2020,MAHARASHTRA,DHULE,0.427759611,0.104618043,0.152063781,0.03719055
22-01-2020,MAHARASHTRA,KOLHAPUR,0.682402998,0.180748677,0.152351549,0.040353487
22-01-2020,MAHARASHTRA,RAIGARH,0.768418882,0.188399562,0.157387775,0.038588052
22-01-2020,MAHARASHTRA,AMRAVATI,0.452801298,0.188130278,0.202375887,0.08408331
22-01-2020,MAHARASHTRA,NANDED,0.61362092,0.22234828,0.23974858,0.086873968
22-01-2020,MAHARASHTRA,SOLAPUR,0.399815821,0.204672426,0.212038709,0.108546172
22-01-2020,MAHARASHTRA,AHMADNAGAR,0.349757781,0.203929587,0.176661741,0.103004302
22-01-2020,MAHARASHTRA,THANE,0.709825161,0.230824607,0.18742954,0.060949305
22-01-2020,MAHARASHTRA,SANGLI,0.402189425,0.118596489,0.188738532,0.055654688
22-01-2020,MAHARASHTRA,WARDHA,0.782955642,0.168247896,0.310289788,0.066677601
22-01-2020,MAHARASHTRA,BULDANA,0.384873628,0.127893286,0.189890575,0.063100529
22-01-2020,MAHARASHTRA,SINDHUDURG,1.247758065,0.21885709,0.521262728,0.091429619
21-01-2020,MAHARASHTRA,WASHIM,0.412817205,0.073141024,0.243362395,0.043117812
21-01-2020,MAHARASHTRA,SATARA,0.517037292,0.186668482,0.163310386,0.058960741
21-01-2020,MAHARASHTRA,PUNE,0.527367317,0.282816433,0.196879907,0.105582715
21-01-2020,MAHARASHTRA,PARBHANI,0.315755323,0.068402185,0.134159457,0.02906301
21-01-2020,MAHARASHTRA,JALNA,0.387586515,0.102794302,0.166277199,0.044099441
21-01-2020,MAHARASHTRA,GONDIYA,1.046385717,0.194880469,0.320996307,0.059782841
21-01-2020,MAHARASHTRA,MUMBAI,0.021753309,0.000111085,0.000392267,2.00E-06
21-01-2020,MAHARASHTRA,NASHIK,0.43512096,0.230816296,0.209260323,0.111005208
21-01-2020,MAHARASHTRA,GARHCHIROLI,1.175500467,0.579764835,0.253229324,0.124894427
21-01-2020,MAHARASHTRA,RATNAGIRI,1.121927588,0.318982428,0.52817962,0.150170135
21-01-2020,MAHARASHTRA,OSMANABAD,0.376788347,0.097763012,0.173915265,0.045124751
21-01-2020,MAHARASHTRA,BID,0.350533469,0.132473348,0.169043578,0.063884823
21-01-2020,MAHARASHTRA,LATUR,0.323427947,0.074844084,0.1582688,0.036624798
21-01-2020,MAHARASHTRA,YAVATMAL,0.674610093,0.311355872,0.293907619,0.135648523
21-01-2020,MAHARASHTRA,BHANDARA,0.909733063,0.119493343,0.359487368,0.047218628
21-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.324399018,0.005020927,0.03267744,0.000505769
21-01-2020,MAHARASHTRA,NANDURBAR,0.515155548,0.103409998,0.201678938,0.040484119
21-01-2020,MAHARASHTRA,NAGPUR,1.001532915,0.338284663,0.335304298,0.113254692
21-01-2020,MAHARASHTRA,CHANDRAPUR,1.046623459,0.403514927,0.409285981,0.157796007
21-01-2020,MAHARASHTRA,JALGAON,0.399397164,0.160083336,0.15055463,0.060344163
21-01-2020,MAHARASHTRA,HINGOLI,0.453974406,0.072713507,0.182926987,0.029299587
21-01-2020,MAHARASHTRA,AKOLA,0.435837909,0.080265815,0.220544093,0.040616364
21-01-2020,MAHARASHTRA,AURANGABAD,0.452818078,0.156269736,0.199685012,0.068912276
21-01-2020,MAHARASHTRA,DHULE,0.439345354,0.107451592,0.155850851,0.038116761
21-01-2020,MAHARASHTRA,KOLHAPUR,0.67727276,0.179389826,0.150654993,0.039904119
21-01-2020,MAHARASHTRA,RAIGARH,0.784260594,0.192283604,0.159789572,0.039176921
21-01-2020,MAHARASHTRA,AMRAVATI,0.470040353,0.195292776,0.210078499,0.087283598
21-01-2020,MAHARASHTRA,NANDED,0.642179578,0.232696637,0.251107445,0.090989904
21-01-2020,MAHARASHTRA,SOLAPUR,0.403771594,0.206697452,0.214654647,0.109885315
21-01-2020,MAHARASHTRA,AHMADNAGAR,0.382242786,0.222870277,0.194665973,0.11350184
21-01-2020,MAHARASHTRA,THANE,0.668196527,0.217287593,0.170155169,0.055331936
21-01-2020,MAHARASHTRA,SANGLI,0.401256118,0.118321278,0.187652174,0.055334346
21-01-2020,MAHARASHTRA,WARDHA,0.813726453,0.174860179,0.322558814,0.06931407
21-01-2020,MAHARASHTRA,BULDANA,0.408761409,0.135831182,0.201656017,0.067010179
21-01-2020,MAHARASHTRA,SINDHUDURG,1.240286294,0.21754654,0.515052011,0.090340257
20-01-2020,MAHARASHTRA,WASHIM,0.388694134,0.068867011,0.229114766,0.040593484
20-01-2020,MAHARASHTRA,SATARA,0.526446432,0.19006551,0.165050384,0.059588941
20-01-2020,MAHARASHTRA,PUNE,0.524551178,0.281306195,0.193039511,0.103523188
20-01-2020,MAHARASHTRA,PARBHANI,0.317815971,0.068848584,0.135024845,0.029250479
20-01-2020,MAHARASHTRA,JALNA,0.368788111,0.097808656,0.157866359,0.041868748
20-01-2020,MAHARASHTRA,GONDIYA,1.116452358,0.207929786,0.333152851,0.062046894
20-01-2020,MAHARASHTRA,MUMBAI,0.024270277,0.000123938,0.000409023,2.09E-06
20-01-2020,MAHARASHTRA,NASHIK,0.436789871,0.231701594,0.208126075,0.110403529
20-01-2020,MAHARASHTRA,GARHCHIROLI,1.179987061,0.581977653,0.253216018,0.124887864
20-01-2020,MAHARASHTRA,RATNAGIRI,1.175948697,0.334341516,0.558305925,0.158735538
20-01-2020,MAHARASHTRA,OSMANABAD,0.384719066,0.099820749,0.179784138,0.046647512
20-01-2020,MAHARASHTRA,BID,0.350924681,0.132621194,0.169011107,0.063872552
20-01-2020,MAHARASHTRA,LATUR,0.328074095,0.075919244,0.160088336,0.037045855
20-01-2020,MAHARASHTRA,YAVATMAL,0.657399351,0.30341252,0.284692403,0.131395382
20-01-2020,MAHARASHTRA,BHANDARA,0.848583474,0.111461351,0.33969852,0.044619365
20-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.370689362,0.005737391,0.037421219,0.000579192
20-01-2020,MAHARASHTRA,NANDURBAR,0.477026311,0.095756108,0.186470444,0.037431235
20-01-2020,MAHARASHTRA,NAGPUR,0.90463587,0.305556049,0.3101556,0.104760294
20-01-2020,MAHARASHTRA,CHANDRAPUR,1.051976527,0.405578748,0.40801263,0.15730508
20-01-2020,MAHARASHTRA,JALGAON,0.377196098,0.151184873,0.141822034,0.05684403
20-01-2020,MAHARASHTRA,HINGOLI,0.440380643,0.070536181,0.177235303,0.028387945
20-01-2020,MAHARASHTRA,AKOLA,0.414284877,0.076296514,0.208927947,0.038477084
20-01-2020,MAHARASHTRA,AURANGABAD,0.431417346,0.148884239,0.190838025,0.065859137
20-01-2020,MAHARASHTRA,DHULE,0.411291394,0.100590377,0.146137116,0.035741053
20-01-2020,MAHARASHTRA,KOLHAPUR,0.728476768,0.192952276,0.163882058,0.043407584
20-01-2020,MAHARASHTRA,RAIGARH,0.803144841,0.19691361,0.163351405,0.040050204
20-01-2020,MAHARASHTRA,AMRAVATI,0.447651061,0.185990453,0.198517146,0.082480077
20-01-2020,MAHARASHTRA,NANDED,0.648649125,0.235040907,0.253212992,0.091752858
20-01-2020,MAHARASHTRA,SOLAPUR,0.414183385,0.212027423,0.22004342,0.112643918
20-01-2020,MAHARASHTRA,AHMADNAGAR,0.385162111,0.224572417,0.196700281,0.114687962
20-01-2020,MAHARASHTRA,THANE,0.71655769,0.233013925,0.18702451,0.060817595
20-01-2020,MAHARASHTRA,SANGLI,0.413429302,0.121910872,0.192971416,0.056902869
20-01-2020,MAHARASHTRA,WARDHA,0.769827898,0.1654269,0.305258759,0.065596493
20-01-2020,MAHARASHTRA,BULDANA,0.382066638,0.126960524,0.187973268,0.062463409
20-01-2020,MAHARASHTRA,SINDHUDURG,1.340364682,0.235100315,0.563033201,0.09875617
19-01-2020,MAHARASHTRA,WASHIM,0.419884923,0.074393249,0.247929789,0.043927042
19-01-2020,MAHARASHTRA,SATARA,0.542725564,0.195942844,0.168840102,0.060957161
19-01-2020,MAHARASHTRA,PUNE,0.53450288,0.286643091,0.197290658,0.105802992
19-01-2020,MAHARASHTRA,PARBHANI,0.345229705,0.074787231,0.146339866,0.031701656
19-01-2020,MAHARASHTRA,JALNA,0.368076462,0.097619915,0.157795735,0.041850017
19-01-2020,MAHARASHTRA,GONDIYA,1.118675579,0.208343842,0.333737632,0.062155804
19-01-2020,MAHARASHTRA,MUMBAI,0.03062558,0.000156392,0.000450601,0.000002301
19-01-2020,MAHARASHTRA,NASHIK,0.432993956,0.229687995,0.204720149,0.108596806
19-01-2020,MAHARASHTRA,GARHCHIROLI,1.27826354,0.630448282,0.273932257,0.135105254
19-01-2020,MAHARASHTRA,RATNAGIRI,1.237133879,0.351737467,0.587191177,0.16694809
19-01-2020,MAHARASHTRA,OSMANABAD,0.37553751,0.097438465,0.176612471,0.045824579
19-01-2020,MAHARASHTRA,BID,0.363591501,0.13740823,0.175401797,0.066287717
19-01-2020,MAHARASHTRA,LATUR,0.328135035,0.075933346,0.161228248,0.037309641
19-01-2020,MAHARASHTRA,YAVATMAL,0.684569589,0.315952523,0.29667091,0.136923877
19-01-2020,MAHARASHTRA,BHANDARA,0.844703221,0.110951681,0.335049589,0.044008729
19-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.44062955,0.006819899,0.044753249,0.000692674
19-01-2020,MAHARASHTRA,NANDURBAR,0.465323812,0.093407001,0.181937686,0.03652135
19-01-2020,MAHARASHTRA,NAGPUR,0.93583243,0.316093214,0.317272353,0.107164098
19-01-2020,MAHARASHTRA,CHANDRAPUR,1.049267663,0.404534373,0.409317955,0.157808334
19-01-2020,MAHARASHTRA,JALGAON,0.355864844,0.142635042,0.133953761,0.053690329
19-01-2020,MAHARASHTRA,HINGOLI,0.449121218,0.071936168,0.182607938,0.029248485
19-01-2020,MAHARASHTRA,AKOLA,0.432762786,0.079699487,0.219072879,0.040345419
19-01-2020,MAHARASHTRA,AURANGABAD,0.412979882,0.14252138,0.182889579,0.063116089
19-01-2020,MAHARASHTRA,DHULE,0.38361979,0.093822677,0.136371924,0.03335276
19-01-2020,MAHARASHTRA,KOLHAPUR,0.736892398,0.195181331,0.165666413,0.043880207
19-01-2020,MAHARASHTRA,RAIGARH,0.824224957,0.202081995,0.168061725,0.041205072
19-01-2020,MAHARASHTRA,AMRAVATI,0.464301722,0.192908484,0.20682529,0.085931952
19-01-2020,MAHARASHTRA,NANDED,0.657581044,0.238277427,0.257785904,0.093409873
19-01-2020,MAHARASHTRA,SOLAPUR,0.404949615,0.207300501,0.214768727,0.109943714
19-01-2020,MAHARASHTRA,AHMADNAGAR,0.383606564,0.223665441,0.196080708,0.114326714
19-01-2020,MAHARASHTRA,THANE,0.762625916,0.247994629,0.201643489,0.06557147
19-01-2020,MAHARASHTRA,SANGLI,0.41904552,0.123566967,0.195419729,0.057624821
19-01-2020,MAHARASHTRA,WARDHA,0.788357718,0.169408739,0.31253858,0.06716084
19-01-2020,MAHARASHTRA,BULDANA,0.376025135,0.124952936,0.185219277,0.06154826
19-01-2020,MAHARASHTRA,SINDHUDURG,1.368712102,0.24007246,0.572076445,0.100342358
18-01-2020,MAHARASHTRA,WASHIM,0.441324158,0.078191752,0.261657618,0.046359274
18-01-2020,MAHARASHTRA,SATARA,0.566939279,0.204684839,0.178707124,0.0645195
18-01-2020,MAHARASHTRA,PUNE,0.556063738,0.298205744,0.207123839,0.111076328
18-01-2020,MAHARASHTRA,PARBHANI,0.350020023,0.075824959,0.148024331,0.032066562
18-01-2020,MAHARASHTRA,JALNA,0.376287877,0.099797717,0.160628717,0.042601371
18-01-2020,MAHARASHTRA,GONDIYA,1.145638378,0.213365435,0.343819476,0.064033463
18-01-2020,MAHARASHTRA,MUMBAI,0.034357969,0.000175451,0.000472372,2.41E-06
18-01-2020,MAHARASHTRA,NASHIK,0.438746902,0.23273973,0.208710408,0.110713497
18-01-2020,MAHARASHTRA,GARHCHIROLI,1.3212136,0.651631544,0.282253597,0.139209396
18-01-2020,MAHARASHTRA,RATNAGIRI,1.312547815,0.373178887,0.625959087,0.177970443
18-01-2020,MAHARASHTRA,OSMANABAD,0.416210901,0.107991746,0.196859091,0.051077848
18-01-2020,MAHARASHTRA,BID,0.373301202,0.141077712,0.180672861,0.068279753
18-01-2020,MAHARASHTRA,LATUR,0.34680232,0.08025312,0.170333884,0.039416765
18-01-2020,MAHARASHTRA,YAVATMAL,0.671073506,0.309723615,0.290400627,0.134029925
18-01-2020,MAHARASHTRA,BHANDARA,0.946128788,0.124273918,0.37635693,0.049434444
18-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.462975413,0.00716576,0.047028552,0.00072789
18-01-2020,MAHARASHTRA,NANDURBAR,0.485696746,0.097496572,0.189571635,0.038053754
18-01-2020,MAHARASHTRA,NAGPUR,0.958576802,0.32377551,0.323880731,0.109396189
18-01-2020,MAHARASHTRA,CHANDRAPUR,1.012722799,0.390444876,0.39380888,0.15182897
18-01-2020,MAHARASHTRA,JALGAON,0.370019358,0.148308347,0.139527533,0.055924365
18-01-2020,MAHARASHTRA,HINGOLI,0.473086112,0.075774647,0.191307699,0.030641934
18-01-2020,MAHARASHTRA,AKOLA,0.455995515,0.083978128,0.231152586,0.042570071
18-01-2020,MAHARASHTRA,AURANGABAD,0.427291062,0.147460238,0.187864616,0.064832999
18-01-2020,MAHARASHTRA,DHULE,0.408562979,0.099923083,0.144995892,0.035461942
18-01-2020,MAHARASHTRA,KOLHAPUR,0.761885951,0.201801396,0.173374998,0.045921987
18-01-2020,MAHARASHTRA,RAIGARH,0.831971049,0.203981168,0.169918199,0.041660239
18-01-2020,MAHARASHTRA,AMRAVATI,0.478733533,0.198904626,0.214023956,0.08892286
18-01-2020,MAHARASHTRA,NANDED,0.672902189,0.243829113,0.26299526,0.095297507
18-01-2020,MAHARASHTRA,SOLAPUR,0.447807767,0.229240308,0.237234526,0.121444333
18-01-2020,MAHARASHTRA,AHMADNAGAR,0.398732447,0.23248473,0.204941216,0.119492917
18-01-2020,MAHARASHTRA,THANE,0.762307457,0.247891071,0.200544751,0.065214177
18-01-2020,MAHARASHTRA,SANGLI,0.437361947,0.128968063,0.203816597,0.060100866
18-01-2020,MAHARASHTRA,WARDHA,0.74268877,0.159595023,0.292573946,0.062870677
18-01-2020,MAHARASHTRA,BULDANA,0.389303904,0.129365464,0.19189229,0.063765698
18-01-2020,MAHARASHTRA,SINDHUDURG,1.407444739,0.246866175,0.588554359,0.103232588
17-01-2020,MAHARASHTRA,WASHIM,0.420693435,0.074536497,0.249727669,0.044245582
17-01-2020,MAHARASHTRA,SATARA,0.555834465,0.200675614,0.176362708,0.063673084
17-01-2020,MAHARASHTRA,PUNE,0.525074344,0.281586758,0.197862785,0.106109813
17-01-2020,MAHARASHTRA,PARBHANI,0.336600822,0.072917953,0.142273816,0.030820826
17-01-2020,MAHARASHTRA,JALNA,0.349812455,0.092776001,0.149103091,0.039544586
17-01-2020,MAHARASHTRA,GONDIYA,1.144197395,0.213097064,0.33887935,0.063113406
17-01-2020,MAHARASHTRA,MUMBAI,0.026184697,0.000133714,0.000428231,2.19E-06
17-01-2020,MAHARASHTRA,NASHIK,0.404254341,0.214442645,0.192340528,0.102029854
17-01-2020,MAHARASHTRA,GARHCHIROLI,1.31608466,0.649101916,0.280801611,0.138493267
17-01-2020,MAHARASHTRA,RATNAGIRI,1.258661304,0.357858068,0.591738491,0.168240966
17-01-2020,MAHARASHTRA,OSMANABAD,0.412965539,0.107149692,0.195314269,0.050677022
17-01-2020,MAHARASHTRA,BID,0.356265558,0.134639614,0.172432942,0.065165729
17-01-2020,MAHARASHTRA,LATUR,0.344122473,0.07963298,0.169010375,0.039110494
17-01-2020,MAHARASHTRA,YAVATMAL,0.684161822,0.315764325,0.295871555,0.136554948
17-01-2020,MAHARASHTRA,BHANDARA,0.884031307,0.116117421,0.34975335,0.045940066
17-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.391640321,0.006061662,0.039319645,0.000608575
17-01-2020,MAHARASHTRA,NANDURBAR,0.475633443,0.095476509,0.185615001,0.037259517
17-01-2020,MAHARASHTRA,NAGPUR,0.964968946,0.325934565,0.325290288,0.10987229
17-01-2020,MAHARASHTRA,CHANDRAPUR,0.981733895,0.378497422,0.381516294,0.147089689
17-01-2020,MAHARASHTRA,JALGAON,0.336701814,0.134954263,0.126651802,0.050763613
17-01-2020,MAHARASHTRA,HINGOLI,0.454773472,0.072841494,0.183074311,0.029323184
17-01-2020,MAHARASHTRA,AKOLA,0.428404198,0.07889679,0.217063673,0.039975395
17-01-2020,MAHARASHTRA,AURANGABAD,0.391142274,0.134985114,0.1712055,0.059083856
17-01-2020,MAHARASHTRA,DHULE,0.369723657,0.090424071,0.130980854,0.032034255
17-01-2020,MAHARASHTRA,KOLHAPUR,0.734298619,0.194494315,0.168664708,0.044674368
17-01-2020,MAHARASHTRA,RAIGARH,0.781039119,0.191493769,0.159635394,0.039139119
17-01-2020,MAHARASHTRA,AMRAVATI,0.456748523,0.189770275,0.201607362,0.083764002
17-01-2020,MAHARASHTRA,NANDED,0.665084073,0.240996183,0.259851574,0.094158378
17-01-2020,MAHARASHTRA,SOLAPUR,0.451040958,0.230895432,0.238285259,0.121982222
17-01-2020,MAHARASHTRA,AHMADNAGAR,0.374622166,0.218427002,0.193027861,0.112546723
17-01-2020,MAHARASHTRA,THANE,0.682580831,0.221965155,0.176104636,0.057266614
17-01-2020,MAHARASHTRA,SANGLI,0.439492485,0.12959631,0.205116589,0.060484204
17-01-2020,MAHARASHTRA,WARDHA,0.774838694,0.166503661,0.30590755,0.06573591
17-01-2020,MAHARASHTRA,BULDANA,0.365071184,0.121312945,0.179429078,0.05962418
17-01-2020,MAHARASHTRA,SINDHUDURG,1.364229573,0.239286223,0.568259815,0.09967292
16-01-2020,MAHARASHTRA,WASHIM,0.463414492,0.082105615,0.276855315,0.049051931
16-01-2020,MAHARASHTRA,SATARA,0.551703256,0.199184104,0.17750962,0.064087159
16-01-2020,MAHARASHTRA,PUNE,0.503646976,0.270095694,0.191628781,0.102766642
16-01-2020,MAHARASHTRA,PARBHANI,0.356026421,0.077126127,0.150641633,0.032633549
16-01-2020,MAHARASHTRA,JALNA,0.349216556,0.092617959,0.148683034,0.03943318
16-01-2020,MAHARASHTRA,GONDIYA,1.282235001,0.238805398,0.385840471,0.071859517
16-01-2020,MAHARASHTRA,MUMBAI,0.01969554,0.000100577,0.000377319,1.93E-06
16-01-2020,MAHARASHTRA,NASHIK,0.386330801,0.20493484,0.185068096,0.098172086
16-01-2020,MAHARASHTRA,GARHCHIROLI,1.323694593,0.652855187,0.285560684,0.140840474
16-01-2020,MAHARASHTRA,RATNAGIRI,1.196313837,0.34013166,0.557763056,0.158581192
16-01-2020,MAHARASHTRA,OSMANABAD,0.421057067,0.109249152,0.199244643,0.051696812
16-01-2020,MAHARASHTRA,BID,0.34421673,0.13008613,0.165240438,0.062447543
16-01-2020,MAHARASHTRA,LATUR,0.357803979,0.082799002,0.176036743,0.040736457
16-01-2020,MAHARASHTRA,YAVATMAL,0.740124174,0.341592884,0.320618375,0.14797646
16-01-2020,MAHARASHTRA,BHANDARA,0.997058635,0.130963548,0.393605334,0.05170002
16-01-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.281966863,0.004364178,0.027914941,0.000432057
16-01-2020,MAHARASHTRA,NANDURBAR,0.461543733,0.092648205,0.17959622,0.036051334
16-01-2020,MAHARASHTRA,NAGPUR,1.014271958,0.34258749,0.342345847,0.115633094
16-01-2020,MAHARASHTRA,CHANDRAPUR,1.139550262,0.439341902,0.441152164,0.170081687
16-01-2020,MAHARASHTRA,JALGAON,0.358567774,0.14371841,0.135235184,0.054203939
16-01-2020,MAHARASHTRA,HINGOLI,0.479951696,0.076874314,0.19324761,0.030952651
16-01-2020,MAHARASHTRA,AKOLA,0.481891877,0.088747315,0.245788231,0.045265435
16-01-2020,MAHARASHTRA,AURANGABAD,0.383700084,0.132416778,0.166729826,0.057539279
16-01-2020,MAHARASHTRA,DHULE,0.375048722,0.091726433,0.131954108,0.032272286
16-01-2020,MAHARASHTRA,KOLHAPUR,0.731279795,0.193694716,0.168810179,0.044712899
16-01-2020,MAHARASHTRA,RAIGARH,0.708542418,0.173719158,0.14445731,0.035417784
16-01-2020,MAHARASHTRA,AMRAVATI,0.50322539,0.209080524,0.22391389,0.093031938
16-01-2020,MAHARASHTRA,NANDED,0.718003722,0.260171855,0.281483337,0.101996744
16-01-2020,MAHARASHTRA,SOLAPUR,0.445910955,0.228269298,0.236566199,0.121102206
16-01-2020,MAHARASHTRA,AHMADNAGAR,0.357201092,0.20826948,0.184289795,0.10745191
16-01-2020,MAHARASHTRA,THANE,0.588183009,0.191268385,0.147035008,0.047813602
16-01-2020,MAHARASHTRA,SANGLI,0.447529844,0.131966344,0.209587423,0.061802551
16-01-2020,MAHARASHTRA,WARDHA,0.847816605,0.18218575,0.335537772,0.072103094
16-01-2020,MAHARASHTRA,BULDANA,0.389578539,0.129456725,0.191597365,0.063667694
16-01-2020,MAHARASHTRA,SINDHUDURG,1.354271561,0.237539585,0.561242408,0.098442065
15-01-2020,MAHARASHTRA,WASHIM,0.519409461,0.092026541,0.310849926,0.055074937
15-01-2020,MAHARASHTRA,SATARA,0.617137135,0.222808014,0.200784451,0.072490184
15-01-2020,MAHARASHTRA,PUNE,0.587822188,0.315237158,0.22546519,0.120912425
15-01-2020,MAHARASHTRA,PARBHANI,0.423451175,0.091732375,0.179281931,0.038837907
15-01-2020,MAHARASHTRA,JALNA,0.458152846,0.12150965,0.194949583,0.051703827
15-01-2020,MAHARASHTRA,GONDIYA,1.126440487,0.209789991,0.334526743,0.06230277
15-01-2020,MAHARASHTRA,MUMBAI,0.020929514,0.000106878,0.000398052,2.03E-06
15-01-2020,MAHARASHTRA,NASHIK,0.462108155,0.245132049,0.224396798,0.119034573
15-01-2020,MAHARASHTRA,GARHCHIROLI,1.402248136,0.691598329,0.300348207,0.148133781
15-01-2020,MAHARASHTRA,RATNAGIRI,1.232844292,0.350517868,0.571569218,0.16250651
